filename,region_type,start_time,stop_time
26_15_sparse_code.cha,silence,42599160,57599990
43_11_sparse_code.cha,skip,46691730,47634450
43_11_sparse_code.cha,makeup,12300000,13250790
43_11_sparse_code.cha,subregion,300000,3900000
43_11_sparse_code.cha,subregion,4200000,7800000
43_11_sparse_code.cha,subregion,12300000,15900000
43_11_sparse_code.cha,subregion,34500000,38100000
43_11_sparse_code.cha,subregion,44100000,47700000
43_11_sparse_code.cha,silence,8490630,12256820
43_11_sparse_code.cha,silence,27273090,32261500
07_14_sparse_code.cha,subregion,1200000,4800000
07_14_sparse_code.cha,subregion,7200000,10800000
07_14_sparse_code.cha,subregion,17400000,21000000
07_14_sparse_code.cha,subregion,25800000,29400000
07_14_sparse_code.cha,subregion,30000000,33600000
07_14_sparse_code.cha,silence,11994280,15323270
19_16_sparse_code.cha,subregion,600000,4200000
19_16_sparse_code.cha,subregion,4500000,8100000
19_16_sparse_code.cha,subregion,11400000,15000000
19_16_sparse_code.cha,subregion,22800000,26400000
19_16_sparse_code.cha,subregion,36000000,39600000
19_16_sparse_code.cha,silence,16156980,22031780
35_09_sparse_code.cha,skip,22591010,23474230
35_09_sparse_code.cha,makeup,35703910,36603770
35_09_sparse_code.cha,subregion,8400000,12000000
35_09_sparse_code.cha,subregion,13500000,17100000
35_09_sparse_code.cha,subregion,21600000,25200000
35_09_sparse_code.cha,subregion,28800000,32400000
35_09_sparse_code.cha,subregion,35700000,39300000
35_09_sparse_code.cha,silence,11938820,14355400
35_09_sparse_code.cha,silence,18224610,19909720
35_09_sparse_code.cha,silence,25265560,28365550
35_09_sparse_code.cha,silence,39293150,40255180
10_17_sparse_code.cha,skip,39778160,40578210
10_17_sparse_code.cha,skip,42920330,43201130
10_17_sparse_code.cha,makeup,900820,1704740
10_17_sparse_code.cha,subregion,900000,4500000
10_17_sparse_code.cha,subregion,6000000,9600000
10_17_sparse_code.cha,subregion,18000000,21600000
10_17_sparse_code.cha,subregion,22200000,25800000
10_17_sparse_code.cha,subregion,39600000,43200000
10_17_sparse_code.cha,silence,25746340,31778850
10_17_sparse_code.cha,silence,39778160,40578210
10_17_sparse_code.cha,silence,49653040,57599990
43_17_sparse_code.cha,subregion,2700000,6300000
43_17_sparse_code.cha,subregion,12000000,15600000
43_17_sparse_code.cha,subregion,19500000,23100000
43_17_sparse_code.cha,subregion,33900000,37500000
43_17_sparse_code.cha,subregion,43500000,47100000
43_17_sparse_code.cha,silence,24985430,31830500
03_11_sparse_code.cha,skip,24996740,25800000
03_11_sparse_code.cha,makeup,9600000,10398410
03_11_sparse_code.cha,subregion,1200000,4800000
03_11_sparse_code.cha,subregion,5100000,8700000
03_11_sparse_code.cha,subregion,9600000,13200000
03_11_sparse_code.cha,subregion,22200000,25800000
03_11_sparse_code.cha,subregion,39300000,42900000
03_11_sparse_code.cha,silence,8985730,9569780
03_11_sparse_code.cha,silence,9953260,10324120
03_11_sparse_code.cha,silence,25597800,34313430
03_11_sparse_code.cha,silence,54318270,57599990
15_14_sparse_code.cha,makeup,11100760,13136890
15_14_sparse_code.cha,subregion,300000,3900000
15_14_sparse_code.cha,subregion,11100000,14700000
15_14_sparse_code.cha,subregion,23700000,27300000
15_14_sparse_code.cha,subregion,27600000,31200000
15_14_sparse_code.cha,subregion,32100000,35700000
15_14_sparse_code.cha,silence,14522810,25710590
15_14_sparse_code.cha,silence,37538960,57599990
41_15_sparse_code.cha,subregion,4500000,8100000
41_15_sparse_code.cha,subregion,13500000,17100000
41_15_sparse_code.cha,subregion,17400000,21000000
41_15_sparse_code.cha,subregion,33300000,36900000
41_15_sparse_code.cha,subregion,37500000,41100000
41_15_sparse_code.cha,silence,24479570,32797160
41_15_sparse_code.cha,silence,44434280,57599990
33_07_sparse_code.cha,skip,3089870,3239910
33_07_sparse_code.cha,skip,3494940,3812810
33_07_sparse_code.cha,skip,8098120,8274640
33_07_sparse_code.cha,skip,15422500,15492740
33_07_sparse_code.cha,skip,15509570,15568700
33_07_sparse_code.cha,skip,16351520,16662740
33_07_sparse_code.cha,skip,27318100,27635810
33_07_sparse_code.cha,silence,3812810,5790300
33_07_sparse_code.cha,silence,16664140,18377710
33_07_sparse_code.cha,silence,27635810,29174310
33_07_sparse_code.cha,silence,38701610,40053420
15_12_sparse_code.cha,skip,26272630,26665390
15_12_sparse_code.cha,makeup,34200000,36034530
15_12_sparse_code.cha,subregion,2100000,5700000
15_12_sparse_code.cha,subregion,14700000,18300000
15_12_sparse_code.cha,subregion,24900000,28500000
15_12_sparse_code.cha,subregion,34200000,37800000
15_12_sparse_code.cha,subregion,40200000,43800000
15_12_sparse_code.cha,silence,6274820,14748050
15_12_sparse_code.cha,silence,26665390,30856600
15_12_sparse_code.cha,silence,46057180,57599990
18_11_sparse_code.cha,subregion,300000,3900000
18_11_sparse_code.cha,subregion,3900000,7500000
18_11_sparse_code.cha,subregion,16200000,19800000
18_11_sparse_code.cha,subregion,29400000,33000000
18_11_sparse_code.cha,subregion,36600000,40200000
18_11_sparse_code.cha,silence,8538190,13583650
18_11_sparse_code.cha,silence,24994340,27765250
18_11_sparse_code.cha,silence,52474330,55278990
03_06_sparse_code.cha,skip,9724270,11410630
03_06_sparse_code.cha,skip,19281080,27915580
03_06_sparse_code.cha,skip,35569260,36760760
03_06_sparse_code.cha,skip,41414630,57599990
03_06_sparse_code.cha,silence,10132230,11410630
03_06_sparse_code.cha,silence,19367540,27915580
03_06_sparse_code.cha,silence,35897300,36760760
03_06_sparse_code.cha,silence,41414630,52753170
03_06_sparse_code.cha,silence,53190390,53668850
03_06_sparse_code.cha,silence,54311250,55630680
03_06_sparse_code.cha,silence,55908180,57599990
25_10_sparse_code.cha,makeup,4338820,4340070
25_10_sparse_code.cha,subregion,300000,3900000
25_10_sparse_code.cha,subregion,3900000,7500000
25_10_sparse_code.cha,subregion,7800000,11400000
25_10_sparse_code.cha,subregion,21300000,24900000
25_10_sparse_code.cha,subregion,30000000,33600000
25_10_sparse_code.cha,silence,33945190,36606150
25_10_sparse_code.cha,silence,40970470,42132100
25_10_sparse_code.cha,silence,43061280,43925670
25_10_sparse_code.cha,silence,46073960,46080740
15_10_sparse_code.cha,skip,1345150,2627370
15_10_sparse_code.cha,skip,18013020,19204630
15_10_sparse_code.cha,makeup,29468330,30092340
15_10_sparse_code.cha,makeup,31059250,32107250
15_10_sparse_code.cha,subregion,1,3600000
15_10_sparse_code.cha,subregion,5700000,9300000
15_10_sparse_code.cha,subregion,15600000,19200000
15_10_sparse_code.cha,subregion,29400000,33000000
15_10_sparse_code.cha,subregion,36600000,40200000
15_10_sparse_code.cha,silence,14939270,15346310
15_10_sparse_code.cha,silence,27837730,28822350
41_06_sparse_code.cha,skip,24993320,25466800
41_06_sparse_code.cha,skip,30991220,31358830
41_06_sparse_code.cha,skip,40861500,41325550
41_06_sparse_code.cha,skip,46074700,46745050
41_06_sparse_code.cha,silence,9656670,16664920
41_06_sparse_code.cha,silence,34229510,34862390
41_06_sparse_code.cha,silence,46745050,57599990
16_13_sparse_code.cha,subregion,4800000,8400000
16_13_sparse_code.cha,subregion,19200000,22800000
16_13_sparse_code.cha,subregion,22800000,26400000
16_13_sparse_code.cha,subregion,30000000,33600000
16_13_sparse_code.cha,subregion,34500000,38100000
16_13_sparse_code.cha,silence,175450,500040
16_13_sparse_code.cha,silence,10342210,16203270
16_13_sparse_code.cha,silence,26218030,29232190
16_13_sparse_code.cha,silence,40134690,40341500
16_13_sparse_code.cha,silence,41049280,57599990
41_14_sparse_code.cha,subregion,2400000,6000000
41_14_sparse_code.cha,subregion,7200000,10800000
41_14_sparse_code.cha,subregion,25800000,29400000
41_14_sparse_code.cha,subregion,30300000,33900000
41_14_sparse_code.cha,subregion,34500000,38100000
41_14_sparse_code.cha,silence,16038900,25785210
41_14_sparse_code.cha,silence,39507810,57599990
31_06_sparse_code.cha,skip,23516200,27001400
31_06_sparse_code.cha,silence,8812680,14974230
31_06_sparse_code.cha,silence,23842700,26888690
31_06_sparse_code.cha,silence,39109100,40984310
31_06_sparse_code.cha,silence,41017040,41788820
31_06_sparse_code.cha,silence,41861930,46921710
31_06_sparse_code.cha,silence,47484610,57599990
36_15_sparse_code.cha,skip,24384410,27600570
36_15_sparse_code.cha,makeup,39300790,42512730
36_15_sparse_code.cha,subregion,2700000,6300000
36_15_sparse_code.cha,subregion,24000000,27600000
36_15_sparse_code.cha,subregion,30000000,33600000
36_15_sparse_code.cha,subregion,33900000,37500000
36_15_sparse_code.cha,subregion,39300000,42900000
36_15_sparse_code.cha,silence,9102000,15873060
31_14_sparse_code.cha,skip,14632530,15707820
31_14_sparse_code.cha,makeup,37472690,38440560
31_14_sparse_code.cha,subregion,2100000,5700000
31_14_sparse_code.cha,subregion,8400000,12000000
31_14_sparse_code.cha,subregion,12000000,15600000
31_14_sparse_code.cha,subregion,22200000,25800000
31_14_sparse_code.cha,subregion,35400000,39000000
31_14_sparse_code.cha,silence,14623340,24265370
31_14_sparse_code.cha,silence,39157630,57599990
09_07_sparse_code.cha,silence,6212390,10738720
09_07_sparse_code.cha,silence,38280250,39138980
09_07_sparse_code.cha,silence,39692440,41322210
09_07_sparse_code.cha,silence,43904720,57599990
19_15_sparse_code.cha,subregion,1800000,5400000
19_15_sparse_code.cha,subregion,7500000,11100000
19_15_sparse_code.cha,subregion,11700000,15300000
19_15_sparse_code.cha,subregion,27600000,31200000
19_15_sparse_code.cha,subregion,33600000,37200000
19_15_sparse_code.cha,silence,11135570,11794980
19_15_sparse_code.cha,silence,15354120,21570630
19_15_sparse_code.cha,silence,27195250,27389620
20_17_sparse_code.cha,subregion,3300000,6900000
20_17_sparse_code.cha,subregion,11100000,14700000
20_17_sparse_code.cha,subregion,25200000,28800000
20_17_sparse_code.cha,subregion,28800000,32400000
20_17_sparse_code.cha,subregion,39000000,42600000
20_17_sparse_code.cha,silence,16809320,23319880
20_17_sparse_code.cha,silence,42639810,57599990
37_06_sparse_code.cha,skip,36477820,37579070
37_06_sparse_code.cha,skip,37589250,37831790
37_06_sparse_code.cha,silence,1050,8258890
37_06_sparse_code.cha,silence,37831790,57599990
16_12_sparse_code.cha,skip,7129040,8099130
16_12_sparse_code.cha,skip,13721810,14208850
16_12_sparse_code.cha,makeup,24749470,26343000
16_12_sparse_code.cha,subregion,10,3600000
16_12_sparse_code.cha,subregion,4500000,8100000
16_12_sparse_code.cha,subregion,13500000,17100000
16_12_sparse_code.cha,subregion,17100000,20700000
16_12_sparse_code.cha,subregion,24600000,28200000
16_12_sparse_code.cha,silence,8127950,13721810
16_12_sparse_code.cha,silence,27377600,28097050
16_12_sparse_code.cha,silence,28374450,31451220
16_12_sparse_code.cha,silence,36251500,57599990
14_14_sparse_code.cha,makeup,6498970,9596110
14_14_sparse_code.cha,subregion,1500000,5100000
14_14_sparse_code.cha,subregion,6000000,9600000
14_14_sparse_code.cha,subregion,9600000,13200000
14_14_sparse_code.cha,subregion,14400000,18000000
14_14_sparse_code.cha,subregion,18000000,21600000
14_14_sparse_code.cha,silence,22985790,30013090
14_14_sparse_code.cha,silence,40633540,57599990
27_08_sparse_code.cha,subregion,13500000,17100000
27_08_sparse_code.cha,subregion,30300000,33900000
27_08_sparse_code.cha,subregion,34500000,38100000
27_08_sparse_code.cha,subregion,38100000,41700000
27_08_sparse_code.cha,subregion,46800000,50400000
27_08_sparse_code.cha,silence,313330,13458970
27_08_sparse_code.cha,silence,24944660,28136770
27_08_sparse_code.cha,silence,41488220,46751640
27_08_sparse_code.cha,silence,53088660,57599990
03_16_sparse_code.cha,subregion,1500000,5100000
03_16_sparse_code.cha,subregion,15300000,18900000
03_16_sparse_code.cha,subregion,18900000,22500000
03_16_sparse_code.cha,subregion,27300000,30900000
03_16_sparse_code.cha,subregion,34800000,38400000
03_16_sparse_code.cha,silence,20336120,26537860
03_16_sparse_code.cha,silence,38372300,57599990
41_13_sparse_code.cha,skip,11642760,13503540
41_13_sparse_code.cha,makeup,29400090,31261950
41_13_sparse_code.cha,subregion,300000,3900000
41_13_sparse_code.cha,subregion,9900000,13500000
41_13_sparse_code.cha,subregion,25200000,28800000
41_13_sparse_code.cha,subregion,29400000,33000000
41_13_sparse_code.cha,subregion,34500000,38100000
41_13_sparse_code.cha,silence,15291920,22552100
41_13_sparse_code.cha,silence,40173620,57599990
20_06_sparse_code.cha,skip,7241930,7551040
20_06_sparse_code.cha,skip,9570600,10162620
20_06_sparse_code.cha,skip,36050040,37357260
20_06_sparse_code.cha,skip,40448840,40850550
20_06_sparse_code.cha,skip,41161850,41449310
20_06_sparse_code.cha,skip,49665320,50162400
20_06_sparse_code.cha,skip,50429830,50761940
20_06_sparse_code.cha,skip,50986150,51524900
20_06_sparse_code.cha,silence,14034350,23402320
20_06_sparse_code.cha,silence,48289140,49514860
20_06_sparse_code.cha,silence,52661910,57599990
35_12_sparse_code.cha,skip,21297240,21922440
35_12_sparse_code.cha,makeup,300000,928700
35_12_sparse_code.cha,subregion,300000,3900000
35_12_sparse_code.cha,subregion,20700000,24300000
35_12_sparse_code.cha,subregion,34500000,38100000
35_12_sparse_code.cha,subregion,38100000,41700000
35_12_sparse_code.cha,subregion,42900000,46500000
35_12_sparse_code.cha,silence,13075430,15154480
35_12_sparse_code.cha,silence,28153770,33653710
21_16_sparse_code.cha,subregion,6600000,10200000
21_16_sparse_code.cha,subregion,14700000,18300000
21_16_sparse_code.cha,subregion,29100000,32700000
21_16_sparse_code.cha,subregion,33300000,36900000
21_16_sparse_code.cha,subregion,38100000,41700000
21_16_sparse_code.cha,silence,2440,2245920
21_16_sparse_code.cha,silence,21475340,27790150
12_12_sparse_code.cha,subregion,7800000,11400000
12_12_sparse_code.cha,subregion,26400000,30000000
12_12_sparse_code.cha,subregion,31200000,34800000
12_12_sparse_code.cha,subregion,35100000,38700000
12_12_sparse_code.cha,subregion,39000000,42600000
12_12_sparse_code.cha,silence,11913160,12701160
12_12_sparse_code.cha,silence,15921610,25139520
12_12_sparse_code.cha,silence,49078470,57599990
30_11_sparse_code.cha,extra,18600590,19100410
30_11_sparse_code.cha,skip,30554920,31250900
30_11_sparse_code.cha,makeup,7030,362950
30_11_sparse_code.cha,subregion,10,3600000
30_11_sparse_code.cha,subregion,11100000,14700000
30_11_sparse_code.cha,subregion,19200000,22800000
30_11_sparse_code.cha,subregion,24900000,28500000
30_11_sparse_code.cha,subregion,28500000,32100000
30_11_sparse_code.cha,silence,8234630,8436930
30_11_sparse_code.cha,silence,9360080,9361080
30_11_sparse_code.cha,silence,9390150,9560860
30_11_sparse_code.cha,silence,9596800,9640130
30_11_sparse_code.cha,silence,9655300,10987060
30_11_sparse_code.cha,silence,13240920,18131580
30_11_sparse_code.cha,silence,33988300,39635620
30_11_sparse_code.cha,silence,45094850,45974210
30_11_sparse_code.cha,silence,47452810,57599990
46_16_sparse_code.cha,subregion,1500000,5100000
46_16_sparse_code.cha,subregion,5700000,9300000
46_16_sparse_code.cha,subregion,17700000,21300000
46_16_sparse_code.cha,subregion,31500000,35100000
46_16_sparse_code.cha,subregion,36000000,39600000
46_16_sparse_code.cha,silence,9454060,15548770
26_13_sparse_code.cha,subregion,300000,3900000
26_13_sparse_code.cha,subregion,4200000,7800000
26_13_sparse_code.cha,subregion,16500000,20100000
26_13_sparse_code.cha,subregion,22200000,25800000
26_13_sparse_code.cha,subregion,37200000,40800000
26_13_sparse_code.cha,silence,8002390,10763870
26_13_sparse_code.cha,silence,11288140,15699950
26_13_sparse_code.cha,silence,40968260,57599990
34_15_sparse_code.cha,subregion,1200000,4800000
34_15_sparse_code.cha,subregion,8400000,12000000
34_15_sparse_code.cha,subregion,13200000,16800000
34_15_sparse_code.cha,subregion,16800000,20400000
34_15_sparse_code.cha,subregion,20400000,24000000
34_15_sparse_code.cha,silence,12726930,14326830
42_14_sparse_code.cha,subregion,1500000,5100000
42_14_sparse_code.cha,subregion,7200000,10800000
42_14_sparse_code.cha,subregion,21300000,24900000
42_14_sparse_code.cha,subregion,32400000,36000000
42_14_sparse_code.cha,subregion,36000000,39600000
42_14_sparse_code.cha,silence,39573700,57599990
23_08_sparse_code.cha,subregion,300000,3900000
23_08_sparse_code.cha,subregion,14400000,18000000
23_08_sparse_code.cha,subregion,18600000,22200000
23_08_sparse_code.cha,subregion,26400000,30000000
23_08_sparse_code.cha,subregion,40800000,44400000
23_08_sparse_code.cha,silence,22496000,24209270
04_11_sparse_code.cha,subregion,4500000,8100000
04_11_sparse_code.cha,subregion,10500000,14100000
04_11_sparse_code.cha,subregion,19500000,23100000
04_11_sparse_code.cha,subregion,25800000,29400000
04_11_sparse_code.cha,subregion,30900000,34500000
04_11_sparse_code.cha,silence,14233340,19246520
13_14_sparse_code.cha,subregion,3000000,6600000
13_14_sparse_code.cha,subregion,11700000,15300000
13_14_sparse_code.cha,subregion,18900000,22500000
13_14_sparse_code.cha,subregion,26400000,30000000
13_14_sparse_code.cha,subregion,32400000,36000000
13_14_sparse_code.cha,silence,7950680,11646040
13_14_sparse_code.cha,silence,22509080,26377090
18_07_sparse_code.cha,silence,10126800,12025630
18_07_sparse_code.cha,silence,24596020,30703290
18_07_sparse_code.cha,silence,41336020,44661450
21_07_sparse_code.cha,skip,0,293310
21_07_sparse_code.cha,skip,5774050,6539930
21_07_sparse_code.cha,skip,11543020,12434940
21_07_sparse_code.cha,skip,12784660,13220790
21_07_sparse_code.cha,skip,15277340,15656490
21_07_sparse_code.cha,skip,17161990,17520910
21_07_sparse_code.cha,skip,18065560,18639330
21_07_sparse_code.cha,skip,25731220,25864170
21_07_sparse_code.cha,skip,28772770,30933510
21_07_sparse_code.cha,skip,40153820,40654710
21_07_sparse_code.cha,silence,6735180,10212950
21_07_sparse_code.cha,silence,18785130,20495590
21_07_sparse_code.cha,silence,33592320,36711630
22_15_sparse_code.cha,makeup,5701580,7810180
22_15_sparse_code.cha,subregion,2100000,5700000
22_15_sparse_code.cha,subregion,5700000,9300000
22_15_sparse_code.cha,subregion,13200000,16800000
22_15_sparse_code.cha,subregion,18900000,22500000
22_15_sparse_code.cha,subregion,30600000,34200000
22_15_sparse_code.cha,silence,21349300,31558510
03_14_sparse_code.cha,makeup,24600340,25558910
03_14_sparse_code.cha,subregion,10,3600000
03_14_sparse_code.cha,subregion,7500000,11100000
03_14_sparse_code.cha,subregion,24600000,28200000
03_14_sparse_code.cha,subregion,33600000,37200000
03_14_sparse_code.cha,subregion,42300000,45900000
03_14_sparse_code.cha,silence,26920090,34557360
03_14_sparse_code.cha,silence,51051440,57599990
36_13_sparse_code.cha,subregion,4200000,7800000
36_13_sparse_code.cha,subregion,9000000,12600000
36_13_sparse_code.cha,subregion,27600000,31200000
36_13_sparse_code.cha,subregion,31500000,35100000
36_13_sparse_code.cha,subregion,35100000,38700000
36_13_sparse_code.cha,silence,16517740,25949670
30_10_sparse_code.cha,subregion,5700000,9300000
30_10_sparse_code.cha,subregion,23100000,26700000
30_10_sparse_code.cha,subregion,27300000,30900000
30_10_sparse_code.cha,subregion,35700000,39300000
30_10_sparse_code.cha,subregion,39300000,42900000
30_10_sparse_code.cha,silence,10579460,21902900
30_10_sparse_code.cha,silence,30875210,34686770
30_10_sparse_code.cha,silence,45569120,57599990
41_11_sparse_code.cha,skip,33710380,34397520
41_11_sparse_code.cha,makeup,5100960,6382220
41_11_sparse_code.cha,subregion,5100000,8700000
41_11_sparse_code.cha,subregion,17700000,21300000
41_11_sparse_code.cha,subregion,22200000,25800000
41_11_sparse_code.cha,subregion,30900000,34500000
41_11_sparse_code.cha,subregion,35400000,39000000
41_11_sparse_code.cha,silence,25724100,27756330
41_11_sparse_code.cha,silence,39103170,57599990
11_11_sparse_code.cha,skip,1927740,2282260
11_11_sparse_code.cha,skip,9391340,9856460
11_11_sparse_code.cha,skip,13500230,14624250
11_11_sparse_code.cha,makeup,1201700,2835400
11_11_sparse_code.cha,subregion,1200000,4800000
11_11_sparse_code.cha,subregion,6300000,9900000
11_11_sparse_code.cha,subregion,13500000,17100000
11_11_sparse_code.cha,subregion,23400000,27000000
11_11_sparse_code.cha,subregion,34500000,38100000
11_11_sparse_code.cha,silence,9856460,13079920
11_11_sparse_code.cha,silence,26971680,31705360
44_15_sparse_code.cha,subregion,300000,3900000
44_15_sparse_code.cha,subregion,6600000,10200000
44_15_sparse_code.cha,subregion,10200000,13800000
44_15_sparse_code.cha,subregion,25800000,29400000
44_15_sparse_code.cha,subregion,30300000,33900000
44_15_sparse_code.cha,silence,15216700,23039440
32_17_sparse_code.cha,subregion,1200000,4800000
32_17_sparse_code.cha,subregion,11400000,15000000
32_17_sparse_code.cha,subregion,29400000,33000000
32_17_sparse_code.cha,subregion,33000000,36600000
32_17_sparse_code.cha,subregion,38700000,42300000
32_17_sparse_code.cha,silence,15959780,27082260
32_17_sparse_code.cha,silence,44661800,57599990
44_08_sparse_code.cha,subregion,14400000,18000000
44_08_sparse_code.cha,subregion,18300000,21900000
44_08_sparse_code.cha,subregion,25200000,28800000
44_08_sparse_code.cha,subregion,29100000,32700000
44_08_sparse_code.cha,subregion,40800000,44400000
44_08_sparse_code.cha,silence,2170,13666940
44_08_sparse_code.cha,silence,32236050,32567500
44_08_sparse_code.cha,silence,32739580,40046130
02_09_sparse_code.cha,extra,14142070,15597290
02_09_sparse_code.cha,extra,20142510,21521020
02_09_sparse_code.cha,extra,39900940,41451560
02_09_sparse_code.cha,subregion,2700000,6300000
02_09_sparse_code.cha,subregion,9300000,12900000
02_09_sparse_code.cha,subregion,15600000,19200000
02_09_sparse_code.cha,subregion,32700000,36300000
02_09_sparse_code.cha,subregion,36300000,39900000
02_09_sparse_code.cha,silence,6429050,8933910
02_09_sparse_code.cha,silence,23486150,31260050
02_09_sparse_code.cha,silence,42813180,57599990
20_10_sparse_code.cha,extra,19617850,30134350
20_10_sparse_code.cha,makeup,343080,3147340
20_10_sparse_code.cha,subregion,300000,3900000
20_10_sparse_code.cha,subregion,3900000,7500000
20_10_sparse_code.cha,subregion,15600000,19200000
20_10_sparse_code.cha,subregion,30300000,33900000
20_10_sparse_code.cha,subregion,39300000,42900000
20_10_sparse_code.cha,silence,7205260,13228080
20_10_sparse_code.cha,silence,21286130,22954350
20_10_sparse_code.cha,silence,23411280,28619250
20_10_sparse_code.cha,silence,28695540,29687730
20_10_sparse_code.cha,silence,42573040,57599990
08_17_sparse_code.cha,skip,8627210,8699910
08_17_sparse_code.cha,subregion,5100000,8700000
08_17_sparse_code.cha,subregion,14700000,18300000
08_17_sparse_code.cha,subregion,18300000,21900000
08_17_sparse_code.cha,subregion,24300000,27900000
08_17_sparse_code.cha,subregion,41400000,45000000
08_17_sparse_code.cha,silence,8627210,14957020
08_17_sparse_code.cha,silence,31789280,38622950
08_17_sparse_code.cha,silence,45785570,57599990
20_08_sparse_code.cha,subregion,1800000,5400000
20_08_sparse_code.cha,subregion,17700000,21300000
20_08_sparse_code.cha,subregion,21300000,24900000
20_08_sparse_code.cha,subregion,34500000,38100000
20_08_sparse_code.cha,subregion,39300000,42900000
20_08_sparse_code.cha,silence,6814770,17419410
20_08_sparse_code.cha,silence,44579220,57599990
10_12_sparse_code.cha,subregion,600000,4200000
10_12_sparse_code.cha,subregion,4200000,7800000
10_12_sparse_code.cha,subregion,7800000,11400000
10_12_sparse_code.cha,subregion,35700000,39300000
10_12_sparse_code.cha,subregion,44700000,48300000
10_12_sparse_code.cha,silence,11108570,16904630
10_12_sparse_code.cha,silence,33162010,35821450
10_12_sparse_code.cha,silence,49329370,57599990
37_10_sparse_code.cha,subregion,8400000,12000000
37_10_sparse_code.cha,subregion,12900000,16500000
37_10_sparse_code.cha,subregion,21900000,25500000
37_10_sparse_code.cha,subregion,25500000,29100000
37_10_sparse_code.cha,subregion,30300000,33900000
37_10_sparse_code.cha,silence,205780,8257200
37_10_sparse_code.cha,silence,16472800,21608100
37_10_sparse_code.cha,silence,34397300,57599990
01_15_sparse_code.cha,subregion,12300000,15900000
01_15_sparse_code.cha,subregion,22800000,26400000
01_15_sparse_code.cha,subregion,30900000,34500000
01_15_sparse_code.cha,subregion,36000000,39600000
01_15_sparse_code.cha,subregion,41100000,44700000
01_15_sparse_code.cha,silence,17863470,20894240
01_15_sparse_code.cha,silence,46607990,57599990
43_14_sparse_code.cha,subregion,3900000,7500000
43_14_sparse_code.cha,subregion,16500000,20100000
43_14_sparse_code.cha,subregion,23400000,27000000
43_14_sparse_code.cha,subregion,35100000,38700000
43_14_sparse_code.cha,subregion,39600000,43200000
43_14_sparse_code.cha,silence,8442640,13101540
43_14_sparse_code.cha,silence,27348830,33496450
23_07_sparse_code.cha,skip,320350,664040
23_07_sparse_code.cha,skip,1054750,3945740
23_07_sparse_code.cha,skip,5287020,5609060
23_07_sparse_code.cha,skip,15435980,16141570
23_07_sparse_code.cha,skip,17814680,18540440
23_07_sparse_code.cha,skip,18780750,19457440
23_07_sparse_code.cha,skip,23185030,23694370
23_07_sparse_code.cha,skip,25190840,25812910
23_07_sparse_code.cha,skip,25968000,28108030
23_07_sparse_code.cha,skip,28151880,28412310
23_07_sparse_code.cha,skip,30197580,30311110
23_07_sparse_code.cha,skip,31181520,33458860
23_07_sparse_code.cha,skip,41668770,43253060
23_07_sparse_code.cha,skip,48396130,48793210
23_07_sparse_code.cha,silence,3945740,5287020
23_07_sparse_code.cha,silence,16141570,17814680
23_07_sparse_code.cha,silence,28412310,30197580
23_07_sparse_code.cha,silence,48793210,57599990
30_17_sparse_code.cha,subregion,8100000,11700000
30_17_sparse_code.cha,subregion,11700000,15300000
30_17_sparse_code.cha,subregion,15300000,18900000
30_17_sparse_code.cha,subregion,20100000,23700000
30_17_sparse_code.cha,subregion,23700000,27300000
30_17_sparse_code.cha,silence,1260,10060370
30_17_sparse_code.cha,silence,34887020,57599990
36_12_sparse_code.cha,skip,21541700,21900000
36_12_sparse_code.cha,subregion,12000000,15600000
36_12_sparse_code.cha,subregion,18300000,21900000
36_12_sparse_code.cha,subregion,28500000,32100000
36_12_sparse_code.cha,subregion,34500000,38100000
36_12_sparse_code.cha,subregion,39000000,42600000
36_12_sparse_code.cha,silence,6756290,11796580
36_12_sparse_code.cha,silence,21839020,28105730
45_07_sparse_code.cha,skip,1044530,2075170
45_07_sparse_code.cha,skip,13912320,14506660
45_07_sparse_code.cha,silence,2818450,7033730
45_07_sparse_code.cha,silence,15030190,20021360
45_07_sparse_code.cha,silence,37608710,38100930
38_09_sparse_code.cha,subregion,22500000,26100000
38_09_sparse_code.cha,subregion,26700000,30300000
38_09_sparse_code.cha,subregion,35700000,39300000
38_09_sparse_code.cha,subregion,40200000,43800000
38_09_sparse_code.cha,subregion,45000000,48600000
38_09_sparse_code.cha,silence,438910,1024620
38_09_sparse_code.cha,silence,1137050,1331680
38_09_sparse_code.cha,silence,7571790,13350000
38_09_sparse_code.cha,silence,30780240,34730280
29_17_sparse_code.cha,subregion,300000,3900000
29_17_sparse_code.cha,subregion,5400000,9000000
29_17_sparse_code.cha,subregion,9600000,13200000
29_17_sparse_code.cha,subregion,16500000,20100000
29_17_sparse_code.cha,subregion,26400000,30000000
29_17_sparse_code.cha,silence,14279330,15897550
29_17_sparse_code.cha,silence,30208530,32460330
01_08_sparse_code.cha,surplus,3600710,6301520
01_08_sparse_code.cha,surplus,10516250,10800010
01_08_sparse_code.cha,surplus,15793420,18900930
01_08_sparse_code.cha,extra,9900230,10200470
01_08_sparse_code.cha,subregion,6300000,9900000
01_08_sparse_code.cha,subregion,15300000,18900000
01_08_sparse_code.cha,subregion,18900000,22500000
01_08_sparse_code.cha,subregion,27600000,31200000
01_08_sparse_code.cha,subregion,33600000,37200000
01_08_sparse_code.cha,silence,11183120,15599480
01_08_sparse_code.cha,silence,26255960,26733920
01_08_sparse_code.cha,silence,27019130,27504220
